t,value
1532097822,26
1532097825,26
1532097828,26
1532097831,26
1532097834,26
1532097837,26
1532097840,26
1532097843,26
1532097846,26
1532097849,26
1532097852,26
1532097855,26
1532097858,26
1532097861,26
1532097864,26
1532097867,26
1532097870,26
1532097873,26
1532097876,26
1532097879,26
1532097882,26
1532097885,26
1532097888,26
1532097891,26
1532097894,26
1532097897,26
1532097900,26
1532097903,26
1532097906,26
1532097909,26
1532097912,26
1532097915,26
1532097918,26
1532097921,26
1532097924,26
1532097927,26
1532097930,26
1532097933,26
1532097936,32
1532097939,32
1532097942,32
1532097945,32
1532097948,32
1532097951,32
1532097954,32
1532097957,32
1532097960,32
1532097963,32
1532097966,32
1532097969,32
1532097972,32
1532097975,32
1532097978,32
1532097981,32
1532097984,32
1532097987,32
1532097990,32
1532097993,32
1532097996,32
1532097999,32
1532098002,32
1532098005,32
1532098008,32
1532098011,32
1532098014,32
1532098017,32
1532098020,32
1532098023,32
1532098026,32
1532098029,32
1532098032,32
1532098035,32
1532098038,32
1532098041,32
1532098044,32
1532098047,32
1532098050,32
1532098053,32
1532098056,32
1532098059,32
1532098062,32
1532098065,32
1532098068,32
1532098071,32
1532098074,32
1532098077,32
1532098080,32
1532098083,32
1532098086,32
1532098089,32
1532098092,32
1532098095,32
1532098098,32
1532098101,32
1532098104,32
1532098107,32
1532098110,32
1532098113,32
1532098116,32
1532098119,32
1532098122,32
1532098125,32
1532098128,32
1532098131,32
1532098134,32
1532098137,32
1532098140,32
1532098143,32
1532098146,32
1532098149,32
1532098152,32
1532098155,32
1532098158,32
1532098161,32
1532098164,32
1532098167,32
1532098170,32
1532098173,32
1532098176,32
1532098179,32
1532098182,32
1532098185,32
1532098188,32
1532098191,32
1532098194,32
1532098197,32
1532098200,32
1532098203,32
1532098206,32
1532098209,32
1532098212,32
1532098215,32
1532098218,32
1532098221,32
1532098224,32
1532098227,32
1532098230,32
1532098233,32
1532098236,32
1532098239,32
1532098242,32
1532098245,32
1532098248,32
1532098251,32
1532098254,32
1532098257,32
1532098260,32
1532098263,32
1532098266,32
1532098269,32
1532098272,32
1532098275,32
1532098278,32
1532098281,32
1532098284,32
1532098287,32
1532098290,32
1532098293,32
1532098296,32
1532098299,32
1532098302,32
1532098305,32
1532098308,32
1532098311,32
1532098314,32
1532098317,32
1532098320,32
1532098323,32
1532098326,32
1532098329,32
1532098332,32
1532098335,32
1532098338,32
1532098341,32
1532098344,32
1532098347,32
1532098350,32
1532098353,32
1532098356,32
1532098359,32
1532098362,32
1532098365,32
1532098368,32
1532098371,32
1532098374,32
1532098377,32
1532098380,32
1532098383,32
1532098386,32
1532098389,32
1532098392,32
1532098395,32
1532098398,32
1532098401,32
1532098404,32
1532098407,32
1532098410,32
1532098413,32
1532098416,32
1532098419,32
1532098422,32
1532098425,32
1532098428,32
1532098431,32
1532098434,32
1532098437,32
1532098440,32
1532098443,32
1532098446,32
1532098449,32
1532098452,32
1532098455,32
1532098458,32
1532098461,32
1532098464,32
1532098467,32
1532098470,32
1532098473,32
1532098476,32
1532098479,32
1532098482,32
1532098485,32
1532098488,32
1532098491,32
1532098494,32
1532098497,32
1532098500,32
1532098503,32
1532098506,32
1532098509,32
1532098512,32
1532098515,32
1532098518,32
1532098521,32
1532098524,32
1532098527,32
1532098530,32
1532098533,32
1532098536,32
1532098539,32
1532098542,32
1532098545,32
1532098548,32
1532098551,32
1532098554,32
