t,value
1532097699,18
1532097702,18
1532097705,18
1532097708,18
1532097711,18
1532097714,18
1532097717,19
1532097720,19
1532097723,19
1532097726,19
1532097729,19
1532097732,19
1532097735,19
1532097738,19
1532097741,19
1532097744,19
1532097747,19
1532097750,19
1532097753,19
1532097756,19
1532097759,19
1532097762,19
1532097765,19
1532097768,19
1532097771,19
1532097774,19
1532097777,19
1532097780,19
1532097783,19
1532097786,19
1532097789,19
1532097792,19
1532097795,19
1532097798,19
1532097801,19
1532097804,19
1532097807,19
1532097810,19
1532097813,19
1532097816,19
1532097819,19
1532097822,19
1532097825,19
1532097828,19
1532097831,19
1532097834,19
1532097837,19
1532097840,19
1532097843,19
1532097846,19
1532097849,19
1532097852,19
1532097855,19
1532097858,19
1532097861,19
1532097864,19
1532097867,19
1532097870,19
1532097873,19
1532097876,19
1532097879,19
1532097882,19
1532097885,19
1532097888,19
1532097891,19
1532097894,19
1532097897,19
1532097900,19
1532097903,19
1532097906,19
1532097909,19
1532097912,19
1532097915,19
1532097918,19
1532097921,19
1532097924,19
1532097927,19
1532097930,19
1532097933,19
1532097936,19
1532097939,19
1532097942,19
1532097945,19
1532097948,19
1532097951,19
1532097954,19
1532097957,19
1532097960,19
1532097963,19
1532097966,19
1532097969,19
1532097972,19
1532097975,19
1532097978,19
1532097981,19
1532097984,19
1532097987,19
1532097990,19
1532097993,19
1532097996,19
1532097999,19
1532098002,19
1532098005,19
1532098008,19
1532098011,19
1532098014,19
1532098017,19
1532098020,19
1532098023,19
1532098026,19
1532098029,19
1532098032,19
1532098035,19
1532098038,19
1532098041,19
1532098044,19
1532098047,19
1532098050,19
1532098053,19
1532098056,19
1532098059,19
1532098062,19
1532098065,19
1532098068,19
1532098071,19
1532098074,19
1532098077,19
1532098080,19
1532098083,19
1532098086,19
1532098089,19
1532098092,19
1532098095,19
1532098098,19
1532098101,19
1532098104,19
1532098107,19
1532098110,19
1532098113,19
1532098116,19
1532098119,19
1532098122,19
1532098125,19
1532098128,19
1532098131,19
1532098134,19
1532098137,19
1532098140,19
1532098143,19
1532098146,19
1532098149,19
1532098152,19
1532098155,19
1532098158,19
1532098161,19
1532098164,19
1532098167,19
1532098170,19
1532098173,19
1532098176,19
1532098179,19
1532098182,19
1532098185,19
1532098188,19
1532098191,19
1532098194,19
1532098197,19
1532098200,19
1532098203,19
1532098206,20
1532098209,20
1532098212,20
1532098215,20
1532098218,20
1532098221,20
1532098224,20
1532098227,20
1532098230,20
1532098233,20
1532098236,20
1532098239,20
1532098242,20
1532098245,20
1532098248,20
1532098251,20
1532098254,20
1532098257,20
1532098260,20
1532098263,20
1532098266,20
1532098269,20
1532098272,20
1532098275,20
1532098278,20
1532098281,20
1532098284,20
1532098287,20
1532098290,20
1532098293,20
1532098296,20
1532098299,20
1532098302,20
1532098305,20
1532098308,20
1532098311,20
1532098314,20
1532098317,20
1532098320,20
1532098323,20
1532098326,20
1532098329,20
1532098332,20
1532098335,20
1532098338,20
1532098341,20
1532098344,20
1532098347,20
